home_team,away_team,possession,field_position,down,distance,quarter,minutes,seconds,home_score,away_score,play_type,yards_gained,points_scored,score_type,penalty_type,penalty_yards,penalized_team,td_attempt_type,td_attempt_result,outcome
GB,WAS,WAS,10,2,10,4,02,58,27,16,pass,10,8,td_2pt_good,,0,,2pt,success,td
GB,WAS,GB,52,1,10,4,02,52,27,18,run,2,0,,,0,,,,
GB,WAS,GB,50,2,8,4,02,48,27,18,pass,-13,0,,,0,,,,
GB,WAS,GB,63,3,21,4,02,02,27,18,run,10,0,,,0,,,,
GB,WAS,GB,53,4,11,4,01,56,27,18,punt,0,0,,,0,,,,punt
GB,WAS,WAS,80,1,10,4,01,47,27,18,pass,6,0,,,0,,,,
GB,WAS,WAS,74,2,4,4,01,25,27,18,pass,7,0,,,0,,,,1st_down
GB,WAS,WAS,67,1,10,4,01,09,27,18,qb_spike,0,0,,,0,,,,
GB,WAS,WAS,67,2,10,4,01,08,27,18,pass,0,0,,,0,,,,
GB,WAS,WAS,67,3,10,4,01,04,27,18,pass,0,0,,,0,,,,
GB,WAS,WAS,67,4,10,4,00,57,27,18,pass,0,0,,,0,,,,turnover_on_downs
GB,WAS,GB,33,1,10,4,00,52,27,18,qb_kneel,-1,0,,,0,,,,
GB,WAS,GB,34,2,11,4,00,33,27,18,qb_kneel,-1,0,,,0,,,,
SF,ARI,ARI,61,1,10,1,14,52,0,0,pass,2,0,,,0,,,,
SF,ARI,ARI,59,2,8,1,14,12,0,0,pass,6,0,,,0,,,,
SF,ARI,ARI,53,3,2,1,13,36,0,0,run,1,0,,,0,,,,
SF,ARI,ARI,52,4,1,1,13,01,0,0,run,1,0,,,0,,,,1st_down
SF,ARI,ARI,51,1,10,1,12,01,0,0,pass,5,0,,,0,,,,
SF,ARI,ARI,46,2,5,1,11,16,0,0,no_play,0,0,,False Start,5,away,,,penalty
SF,ARI,ARI,51,2,10,1,10,59,0,0,pass,10,0,,,0,,,,1st_down
SF,ARI,ARI,41,1,10,1,10,10,0,0,no_play,0,0,,Delay of Game,5,away,,,penalty
SF,ARI,ARI,46,1,15,1,09,46,0,0,run,6,0,,,0,,,,
SF,ARI,ARI,40,2,9,1,09,07,0,0,run,1,0,,,0,,,,
SF,ARI,ARI,39,3,8,1,08,24,0,0,pass,0,0,,,0,,,,
SF,ARI,ARI,39,4,8,1,08,19,0,0,field_goal,0,0,,,0,,,,fg_no_good
SF,ARI,SF,53,1,10,1,08,14,0,0,pass,8,0,,,0,,,,
SF,ARI,SF,45,2,2,1,07,43,0,0,run,-2,0,,,0,,,,
SF,ARI,SF,47,3,4,1,07,04,0,0,pass,0,0,,,0,,,,
SF,ARI,SF,47,4,4,1,06,58,0,0,punt,0,0,,,0,,,,punt
SF,ARI,ARI,92,1,10,1,06,52,0,0,run,7,0,,,0,,,,
SF,ARI,ARI,84,2,2,1,06,08,0,0,run,1,0,,,0,,,,
SF,ARI,ARI,83,3,1,1,05,28,0,0,run,1,0,,,0,,,,1st_down
SF,ARI,ARI,82,1,10,1,04,45,0,0,pass,4,0,,,0,,,,
SF,ARI,ARI,78,2,6,1,04,02,0,0,pass,7,0,,,0,,,,1st_down
SF,ARI,ARI,71,1,10,1,03,23,0,0,pass,2,0,,,0,,,,
SF,ARI,ARI,69,2,8,1,02,41,0,0,pass,0,0,,,0,,,,
SF,ARI,ARI,69,3,8,1,02,37,0,0,run,9,0,,,0,,,,1st_down
SF,ARI,ARI,60,1,10,1,01,52,0,0,run,1,0,,,0,,,,
SF,ARI,ARI,59,2,9,1,01,10,0,0,pass,0,0,,,0,,,,
SF,ARI,ARI,59,3,9,1,01,07,0,0,pass,0,0,,,0,,,,
SF,ARI,ARI,59,4,9,1,01,01,0,0,punt,0,0,,,0,,,,punt
SF,ARI,SF,77,1,10,1,00,51,0,0,run,3,0,,,0,,,,
SF,ARI,SF,74,2,7,1,00,08,0,0,pass,0,0,,,0,,,,
SF,ARI,SF,74,3,7,1,00,05,0,0,pass,-2,0,,,0,,,,
SF,ARI,SF,76,4,9,2,15,00,0,0,punt,0,0,,,0,,,,punt
SF,ARI,ARI,65,1,10,2,14,54,0,0,pass,7,0,,,0,,,,
SF,ARI,ARI,58,2,3,2,14,18,0,0,run,-1,0,,,0,,,,
SF,ARI,ARI,59,3,4,2,13,33,0,0,pass,17,0,,,0,,,,1st_down
SF,ARI,ARI,42,1,10,2,13,03,0,0,run,4,0,,,0,,,,
SF,ARI,ARI,38,2,6,2,12,22,0,0,pass,1,0,,,0,,,,
SF,ARI,ARI,37,3,5,2,11,41,0,0,pass,6,0,,,0,,,,1st_down
SF,ARI,ARI,31,1,10,2,11,01,0,0,run,2,0,,,0,,,,
SF,ARI,ARI,29,2,8,2,10,21,0,0,run,8,0,,,0,,,,1st_down
SF,ARI,ARI,21,1,10,2,09,38,0,0,pass,0,0,,,0,,,,
SF,ARI,ARI,21,2,10,2,09,35,0,0,pass,0,0,,,0,,,,
SF,ARI,ARI,21,3,10,2,09,26,0,0,pass,5,0,,,0,,,,
SF,ARI,ARI,16,4,5,2,08,48,0,3,field_goal,0,3,fg,,0,,,,fg_made
SF,ARI,SF,68,1,10,2,08,40,0,3,pass,9,0,,,0,,,,
SF,ARI,SF,59,2,1,2,08,10,0,3,pass,18,0,,,0,,,,1st_down
SF,ARI,SF,41,1,10,2,07,33,0,3,run,3,0,,,0,,,,
SF,ARI,SF,38,2,7,2,06,53,0,3,pass,9,0,,,0,,,,1st_down
SF,ARI,SF,29,1,10,2,06,19,0,3,pass,10,0,,,0,,,,1st_down
SF,ARI,SF,19,1,10,2,05,44,0,3,run,-5,0,,,0,,,,
SF,ARI,SF,24,2,15,2,05,09,0,3,pass,0,0,,,0,,,,
SF,ARI,SF,24,3,15,2,05,04,0,3,pass,5,0,,,0,,,,
SF,ARI,SF,19,4,10,2,04,26,3,3,field_goal,0,3,fg,,0,,,,fg_made
SF,ARI,ARI,72,1,10,2,04,17,3,3,pass,1,0,,,0,,,,
SF,ARI,ARI,71,2,9,2,03,35,3,3,pass,8,0,,,0,,,,
SF,ARI,ARI,63,3,1,2,02,58,3,3,run,0,0,,,0,,,,
SF,ARI,ARI,63,4,1,2,02,19,3,3,punt,0,0,,,0,,,,punt
SF,ARI,SF,86,1,10,2,02,08,3,3,pass,7,0,,,0,,,,
SF,ARI,SF,79,2,3,2,02,00,3,3,run,10,0,,,0,,,,1st_down
SF,ARI,SF,69,1,10,2,01,18,3,3,pass,0,0,,,0,,,,
SF,ARI,SF,69,2,10,2,01,13,3,3,pass,0,0,,,0,,,,
SF,ARI,SF,69,3,10,2,01,08,3,3,pass,20,0,,,0,,,,1st_down
SF,ARI,SF,49,1,10,2,00,47,3,3,pass,6,0,,,0,,,,
SF,ARI,SF,43,2,4,2,00,42,3,3,pass,4,0,,,0,,,,1st_down
SF,ARI,SF,39,1,10,2,00,36,3,3,no_play,0,0,,Offensive Holding,10,home,,,penalty
SF,ARI,SF,49,1,20,2,00,32,3,3,pass,11,0,,,0,,,,
SF,ARI,SF,38,2,9,2,00,28,3,3,pass,0,0,,,0,,,,
SF,ARI,SF,38,3,9,2,00,24,3,3,pass,5,0,,,0,,,,
SF,ARI,SF,33,4,4,2,00,20,6,3,field_goal,0,3,fg,,0,,,,fg_made
SF,ARI,ARI,63,1,10,2,00,11,6,3,pass,-5,0,,,0,,,,
SF,ARI,SF,65,1,10,3,15,00,6,3,run,4,0,,Offensive Holding,10,home,,,penalty
SF,ARI,SF,71,1,16,3,14,34,6,3,pass,17,0,,,0,,,,1st_down
SF,ARI,SF,54,1,10,3,14,08,6,3,run,0,0,,,0,,,,
SF,ARI,SF,54,2,10,3,13,35,6,3,pass,0,0,,,0,,,,
SF,ARI,SF,54,3,10,3,13,27,6,3,pass,0,0,,,0,,,,
SF,ARI,SF,54,4,10,3,13,24,6,3,punt,0,0,,,0,,,,punt
SF,ARI,ARI,86,1,10,3,13,12,6,3,run,9,0,,,0,,,,
SF,ARI,ARI,77,2,1,3,12,41,6,3,run,1,0,,,0,,,,1st_down
SF,ARI,ARI,76,1,10,3,12,07,6,3,pass,0,0,,,0,,,,
SF,ARI,ARI,76,2,10,3,12,00,6,3,pass,3,0,,,0,,,,
SF,ARI,ARI,73,3,7,3,11,13,6,3,pass,18,0,,,0,,,,1st_down
SF,ARI,ARI,55,1,10,3,10,47,6,3,pass,0,0,,,0,,,,
SF,ARI,ARI,55,2,10,3,10,43,6,3,no_play,0,0,,False Start,5,away,,,penalty
SF,ARI,ARI,60,2,15,3,10,43,6,3,pass,12,0,,,0,,,,
SF,ARI,ARI,48,3,3,3,09,58,6,3,run,-1,0,,,0,,,,
SF,ARI,ARI,49,4,4,3,09,16,6,3,pass,5,0,,,0,,,,1st_down
SF,ARI,ARI,44,1,10,3,08,51,6,3,run,1,0,,,0,,,,
SF,ARI,ARI,43,2,9,3,08,12,6,3,run,29,0,,,0,,,,1st_down
SF,ARI,ARI,14,1,10,3,07,30,6,3,run,5,0,,,0,,,,
SF,ARI,ARI,9,2,5,3,06,47,6,3,pass,0,0,,,0,,,,
SF,ARI,ARI,9,3,5,3,06,43,6,3,pass,0,0,,,0,,,,
SF,ARI,ARI,9,4,5,3,06,40,6,6,field_goal,0,3,fg,,0,,,,fg_made
SF,ARI,SF,64,1,10,3,06,32,6,6,pass,18,0,,,0,,,,1st_down
SF,ARI,SF,46,1,10,3,05,55,6,6,pass,8,0,,,0,,,,
SF,ARI,SF,38,2,2,3,05,16,6,6,run,15,0,,,0,,,,1st_down
SF,ARI,SF,23,1,10,3,04,38,6,6,run,3,0,,Offensive Holding,10,home,,,penalty
SF,ARI,SF,30,1,17,3,04,23,6,6,pass,5,0,,,0,,,,
SF,ARI,SF,25,2,12,3,03,43,6,6,pass,9,0,,,0,,,,
SF,ARI,SF,16,3,3,3,03,06,6,6,pass,10,0,,,0,,,,1st_down
SF,ARI,SF,6,1,6,3,02,29,6,6,run,3,0,,,0,,,,
SF,ARI,SF,3,2,3,3,01,49,6,6,run,2,0,,,0,,,,
SF,ARI,SF,1,3,1,3,01,06,6,6,run,0,0,,,0,,,,
SF,ARI,SF,1,4,1,3,00,20,6,6,pass,0,0,,,0,,,,turnover_on_downs
SF,ARI,ARI,98,1,10,3,00,15,6,6,pass,6,0,,,0,,,,
SF,ARI,ARI,92,2,4,4,15,00,6,6,run,3,0,,,0,,,,
SF,ARI,ARI,89,3,1,4,14,22,6,6,pass,0,0,,Intentional Grounding,10,away,,,penalty
SF,ARI,ARI,99,4,11,4,14,11,6,6,punt,0,0,,,0,,,,punt
SF,ARI,SF,48,1,10,4,13,59,6,6,pass,2,0,,,0,,,,
SF,ARI,SF,46,2,8,4,13,21,6,6,run,3,0,,,0,,,,
SF,ARI,SF,43,3,5,4,12,40,6,6,run,3,0,,,0,,,,
SF,ARI,SF,40,4,2,4,12,06,6,6,pass,34,0,,,0,,,,1st_down
SF,ARI,SF,6,1,6,4,11,35,6,6,run,5,0,,,0,,,,
SF,ARI,SF,1,2,1,4,10,54,12,6,pass,1,7,td_xp_good,,0,,xp,good,td
SF,ARI,ARI,65,1,10,4,10,50,13,6,pass,32,0,,,0,,,,1st_down
SF,ARI,ARI,33,1,10,4,10,06,13,6,run,-1,0,,,0,,,,
SF,ARI,ARI,34,2,11,4,09,29,13,6,no_play,0,0,,Defensive Pass Interference,33,home,,,1st_down
SF,ARI,ARI,1,1,1,4,09,21,13,6,run,0,0,,,0,,,,
SF,ARI,ARI,1,2,1,4,08,42,13,12,pass,1,7,td_xp_good,,0,,xp,good,td
SF,ARI,SF,72,1,10,4,08,31,13,13,pass,9,0,,,0,,,,
SF,ARI,SF,63,2,1,4,07,55,13,13,run,3,0,,,0,,,,1st_down
SF,ARI,SF,60,1,10,4,07,15,13,13,run,19,0,,,0,,,,1st_down
SF,ARI,SF,41,1,10,4,06,35,13,13,run,5,0,,,0,,,,
SF,ARI,SF,36,2,5,4,05,58,13,13,run,0,0,,,0,,,,
SF,ARI,SF,36,3,5,4,05,19,13,13,pass,0,0,,,0,,,,turnover_interception
SF,ARI,ARI,61,1,10,4,05,08,13,13,pass,1,0,,,0,,,,
SF,ARI,ARI,60,2,9,4,04,26,13,13,run,4,0,,,0,,,,
SF,ARI,ARI,56,3,5,4,03,39,13,13,pass,0,0,,,0,,,,
SF,ARI,ARI,56,4,5,4,03,36,13,13,punt,0,0,,,0,,,,punt
SF,ARI,SF,94,1,10,4,03,29,13,13,pass,0,0,,,0,,,,
SF,ARI,SF,94,2,10,4,03,26,13,15,no_play,0,2,safety,Offensive Holding,6,home,,,safety
SF,ARI,ARI,65,1,10,4,03,10,13,15,run,9,0,,,0,,,,
SF,ARI,ARI,56,2,1,4,02,23,13,15,run,5,0,,,0,,,,1st_down
SF,ARI,ARI,51,1,10,4,02,18,13,15,run,1,0,,,0,,,,
SF,ARI,ARI,50,2,9,4,02,15,13,15,run,0,0,,,0,,,,
SF,ARI,ARI,50,3,9,4,02,00,13,15,pass,0,0,,,0,,,,
SF,ARI,ARI,50,4,9,4,01,54,13,15,punt,0,0,,,0,,,,punt
SF,ARI,SF,80,1,10,4,01,46,13,15,pass,0,0,,,0,,,,
SF,ARI,SF,80,2,10,4,01,42,13,15,pass,11,0,,,0,,,,1st_down
SF,ARI,SF,69,1,10,4,01,27,13,15,pass,10,0,,,0,,,,1st_down
SF,ARI,SF,59,1,10,4,01,12,13,15,no_play,0,0,,Illegal Use of Hands,5,away,,,1st_down
SF,ARI,SF,54,1,10,4,01,08,13,15,pass,7,0,,,0,,,,
SF,ARI,SF,47,2,3,4,00,49,13,15,pass,11,0,,,0,,,,1st_down
SF,ARI,SF,36,1,10,4,00,31,13,15,pass,0,0,,,0,,,,
SF,ARI,SF,36,2,10,4,00,25,13,15,pass,20,0,,,0,,,,1st_down
SF,ARI,SF,16,1,10,4,00,07,13,15,qb_spike,0,0,,,0,,,,
SF,ARI,SF,16,2,10,4,00,06,13,15,qb_kneel,-1,0,,,0,,,,
SF,ARI,SF,17,3,11,4,00,04,16,15,field_goal,0,3,fg,,0,,,,fg_made
CAR,ATL,ATL,73,1,10,1,14,55,0,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,73,2,10,1,14,50,0,0,pass,10,0,,,0,,,,1st_down
CAR,ATL,ATL,63,1,10,1,14,03,0,0,run,3,0,,,0,,,,
CAR,ATL,ATL,60,2,7,1,13,22,0,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,60,3,7,1,13,16,0,0,pass,16,0,,,0,,,,1st_down
CAR,ATL,ATL,44,1,10,1,12,29,0,0,pass,11,0,,,0,,,,1st_down
CAR,ATL,ATL,33,1,10,1,11,46,0,0,run,2,0,,,0,,,,
CAR,ATL,ATL,31,2,8,1,11,03,0,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,31,3,8,1,10,58,0,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,31,4,8,1,10,54,0,0,field_goal,0,0,,,0,,,,fg_no_good
CAR,ATL,CAR,61,1,10,1,10,50,0,0,pass,7,0,,,0,,,,
CAR,ATL,CAR,54,2,3,1,10,23,0,0,pass,8,0,,,0,,,,1st_down
CAR,ATL,CAR,46,1,10,1,09,37,0,0,pass,1,0,,,0,,,,
CAR,ATL,CAR,45,2,9,1,08,57,0,0,run,6,0,,,0,,,,
CAR,ATL,CAR,39,3,3,1,08,22,0,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,39,4,3,1,08,18,0,0,pass,23,0,,,0,,,,1st_down
CAR,ATL,CAR,16,1,10,1,07,37,0,0,pass,12,0,,,0,,,,1st_down
CAR,ATL,CAR,4,1,4,1,06,57,0,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,4,2,4,1,06,52,6,0,run,4,7,td_xp_good,,0,,xp,good,td
CAR,ATL,ATL,74,1,10,1,06,39,7,0,run,6,0,,,0,,,,
CAR,ATL,ATL,68,2,4,1,05,57,7,0,run,3,0,,,0,,,,
CAR,ATL,ATL,65,3,1,1,05,18,7,0,no_play,0,0,,Delay of Game,5,away,,,penalty
CAR,ATL,ATL,70,3,6,1,05,18,7,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,70,4,6,1,05,14,7,0,punt,0,0,,,0,,,,turnover_fumble
CAR,ATL,ATL,33,1,10,1,05,05,7,0,run,2,0,,,0,,,,
CAR,ATL,ATL,31,2,8,1,04,23,7,0,pass,-5,0,,,0,,,,
CAR,ATL,ATL,36,3,13,1,03,37,7,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,36,4,13,1,03,33,7,0,field_goal,0,0,,,0,,,,fg_no_good
CAR,ATL,CAR,55,1,10,1,03,28,7,0,run,6,0,,,0,,,,
CAR,ATL,CAR,49,2,4,1,02,50,7,0,run,4,0,,,0,,,,1st_down
CAR,ATL,CAR,45,1,10,1,02,09,7,0,run,8,0,,,0,,,,
CAR,ATL,CAR,37,2,2,1,01,25,7,0,no_play,0,0,,Offensive Holding,10,home,,,penalty
CAR,ATL,CAR,47,2,12,1,00,59,7,0,pass,5,0,,,0,,,,
CAR,ATL,CAR,42,3,7,1,00,14,7,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,42,4,7,1,00,10,7,0,no_play,0,0,,False Start,5,home,,,penalty
CAR,ATL,CAR,47,4,12,1,00,10,7,0,punt,0,0,,,0,,,,punt
CAR,ATL,ATL,90,1,10,1,00,04,7,0,run,4,0,,,0,,,,
CAR,ATL,ATL,86,2,6,2,15,00,7,0,pass,9,0,,,0,,,,1st_down
CAR,ATL,ATL,77,1,10,2,14,34,7,0,pass,4,0,,,0,,,,
CAR,ATL,ATL,73,2,6,2,13,49,7,0,run,3,0,,,0,,,,
CAR,ATL,ATL,70,3,3,2,13,09,7,0,pass,25,0,,,0,,,,1st_down
CAR,ATL,ATL,45,1,10,2,12,24,7,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,45,2,10,2,11,40,7,0,pass,2,0,,,0,,,,
CAR,ATL,ATL,43,3,8,2,10,56,7,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,43,4,8,2,10,52,7,0,punt,0,0,,,0,,,,punt
CAR,ATL,CAR,87,1,10,2,10,45,7,0,pass,21,0,,,0,,,,1st_down
CAR,ATL,CAR,66,1,10,2,10,13,7,0,run,5,0,,,0,,,,
CAR,ATL,CAR,61,2,5,2,09,32,7,0,pass,8,0,,,0,,,,1st_down
CAR,ATL,CAR,53,1,10,2,08,43,7,0,run,-1,0,,,0,,,,
CAR,ATL,CAR,54,2,11,2,08,07,7,0,run,8,0,,,0,,,,
CAR,ATL,CAR,46,3,3,2,07,24,7,0,pass,4,0,,,0,,,,1st_down
CAR,ATL,CAR,42,1,10,2,06,44,7,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,42,2,10,2,06,37,7,0,run,8,0,,,0,,,,
CAR,ATL,CAR,34,3,2,2,05,53,7,0,no_play,0,0,,False Start,5,home,,,penalty
CAR,ATL,CAR,39,3,7,2,05,34,7,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,39,4,7,2,05,29,10,0,field_goal,0,3,fg,,0,,,,fg_made
CAR,ATL,ATL,80,1,10,2,05,22,10,0,run,9,0,,,0,,,,
CAR,ATL,ATL,71,2,1,2,04,49,10,0,run,10,0,,,0,,,,1st_down
CAR,ATL,ATL,61,1,10,2,04,11,10,0,run,2,0,,,0,,,,
CAR,ATL,ATL,59,2,8,2,03,26,10,0,run,3,0,,,0,,,,
CAR,ATL,ATL,56,3,5,2,02,47,10,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,56,4,5,2,02,44,10,0,punt,0,0,,,0,,,,punt
CAR,ATL,CAR,69,1,10,2,02,36,10,0,run,2,0,,,0,,,,
CAR,ATL,CAR,67,2,8,2,02,00,10,0,run,3,0,,,0,,,,
CAR,ATL,CAR,64,3,5,2,01,22,10,0,no_play,0,0,,Offensive Holding,10,home,,,penalty
CAR,ATL,CAR,74,3,15,2,01,15,10,0,run,-1,0,,,0,,,,
CAR,ATL,CAR,75,4,16,2,01,10,10,0,punt,0,0,,,0,,,,punt
CAR,ATL,ATL,79,1,10,2,01,01,10,0,pass,17,0,,,0,,,,1st_down
CAR,ATL,ATL,62,1,10,2,00,37,10,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,62,2,10,2,00,32,10,0,pass,9,0,,,0,,,,
CAR,ATL,ATL,53,3,1,2,00,10,10,0,pass,21,0,,,0,,,,1st_down
CAR,ATL,CAR,71,1,10,3,14,55,10,0,pass,9,0,,,0,,,,
CAR,ATL,CAR,62,2,1,3,14,21,10,0,run,4,0,,,0,,,,1st_down
CAR,ATL,CAR,58,1,10,3,13,54,10,0,run,-1,0,,,0,,,,
CAR,ATL,CAR,59,2,11,3,13,12,10,0,run,1,0,,,0,,,,
CAR,ATL,CAR,58,3,10,3,12,36,10,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,58,4,10,3,12,32,10,0,punt,0,0,,,0,,,,punt
CAR,ATL,ATL,86,1,10,3,12,24,10,0,run,2,0,,,0,,,,
CAR,ATL,ATL,84,2,8,3,11,46,16,0,pass,0,7,td_xp_good,Unsportsmanlike Conduct,15,home,xp,good,td
CAR,ATL,ATL,90,1,10,3,11,35,17,0,pass,12,0,,,0,,,,1st_down
CAR,ATL,ATL,78,1,10,3,10,54,17,0,run,17,0,,,0,,,,1st_down
CAR,ATL,ATL,61,1,10,3,10,10,17,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,61,2,10,3,10,05,17,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,61,3,10,3,10,02,17,0,run,6,0,,,0,,,,
CAR,ATL,ATL,55,4,4,3,09,28,17,0,pass,0,0,,,0,,,,turnover_on_downs
CAR,ATL,CAR,45,1,10,3,09,24,17,0,run,6,0,,,0,,,,
CAR,ATL,CAR,39,2,4,3,08,51,17,0,run,1,0,,,0,,,,
CAR,ATL,CAR,38,3,3,3,08,15,17,0,run,7,0,,,0,,,,1st_down
CAR,ATL,CAR,31,1,10,3,07,35,17,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,31,2,10,3,07,26,17,0,pass,0,0,,,0,,,,
CAR,ATL,CAR,31,3,10,3,07,19,17,0,no_play,0,0,,Defensive Pass Interference,13,away,,,1st_down
CAR,ATL,CAR,18,1,10,3,07,15,17,0,run,2,0,,,0,,,,
CAR,ATL,CAR,16,2,8,3,06,41,17,0,pass,1,0,,,0,,,,
CAR,ATL,CAR,15,3,7,3,05,57,17,0,no_play,0,0,,Neutral Zone Infraction,5,away,,,penalty
CAR,ATL,CAR,10,3,2,3,05,33,17,0,pass,-7,0,,,0,,,,
CAR,ATL,CAR,17,4,9,3,04,52,20,0,field_goal,0,3,fg,,0,,,,fg_made
CAR,ATL,ATL,80,1,10,3,04,43,20,0,pass,7,0,,,0,,,,
CAR,ATL,ATL,73,2,3,3,04,16,20,0,pass,5,0,,,0,,,,1st_down
CAR,ATL,ATL,68,1,10,3,03,55,20,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,68,2,10,3,03,51,20,0,pass,9,0,,,0,,,,
CAR,ATL,ATL,59,3,1,3,03,26,20,0,run,8,0,,,0,,,,1st_down
CAR,ATL,ATL,51,1,10,3,03,01,20,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,51,2,10,3,02,55,20,0,pass,18,0,,,0,,,,1st_down
CAR,ATL,ATL,33,1,10,3,02,29,20,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,33,2,10,3,02,23,20,0,pass,2,0,,,0,,,,
CAR,ATL,ATL,31,3,8,3,01,40,20,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,31,4,8,3,01,34,20,0,pass,0,0,,,0,,,,turnover_interception
CAR,ATL,CAR,30,1,10,3,01,17,20,0,pass,7,0,,,0,,,,
CAR,ATL,CAR,23,2,3,3,00,32,20,0,run,4,0,,,0,,,,1st_down
CAR,ATL,CAR,19,1,10,4,15,00,20,0,run,1,0,,,0,,,,
CAR,ATL,CAR,18,2,9,4,14,20,20,0,pass,5,0,,,0,,,,
CAR,ATL,CAR,13,3,4,4,13,39,20,0,pass,4,0,,,0,,,,1st_down
CAR,ATL,CAR,9,1,9,4,12,55,20,0,run,6,0,,,0,,,,
CAR,ATL,CAR,3,2,3,4,12,13,20,0,run,0,0,,,0,,,,
CAR,ATL,CAR,3,3,3,4,11,36,20,0,pass,2,0,,,0,,,,
CAR,ATL,CAR,1,4,1,4,10,51,26,0,run,1,7,td_xp_good,,0,,xp,good,td
CAR,ATL,ATL,90,1,10,4,10,44,27,0,pass,9,0,,,0,,,,
CAR,ATL,ATL,81,2,1,4,10,26,27,0,run,5,0,,,0,,,,1st_down
CAR,ATL,ATL,76,1,10,4,10,03,27,0,pass,3,0,,,0,,,,
CAR,ATL,ATL,73,2,7,4,09,34,27,0,pass,11,0,,,0,,,,1st_down
CAR,ATL,ATL,62,1,10,4,09,06,27,0,pass,-2,0,,,0,,,,
CAR,ATL,ATL,64,2,12,4,08,36,27,0,pass,0,0,,,0,,,,
CAR,ATL,ATL,64,3,12,4,08,31,27,0,pass,8,0,,,0,,,,
CAR,ATL,ATL,56,4,4,4,08,06,27,0,pass,0,0,,,0,,,,turnover_on_downs
CAR,ATL,CAR,44,1,10,4,08,02,27,0,run,6,0,,,0,,,,
CAR,ATL,CAR,38,2,4,4,07,16,27,0,run,8,0,,,0,,,,1st_down
CAR,ATL,CAR,30,1,10,4,06,30,27,0,run,2,0,,Offensive Holding,10,home,,,penalty
CAR,ATL,CAR,38,1,18,4,05,59,27,0,run,4,0,,,0,,,,
CAR,ATL,CAR,34,2,14,4,05,14,27,0,run,7,0,,,0,,,,
CAR,ATL,CAR,27,3,7,4,04,30,27,0,pass,4,0,,,0,,,,
CAR,ATL,CAR,23,4,3,4,03,45,30,0,field_goal,0,3,fg,,0,,,,fg_made
CAR,ATL,ATL,78,1,10,4,03,36,30,0,run,3,0,,,0,,,,
CAR,ATL,ATL,75,2,7,4,03,04,30,0,run,4,0,,,0,,,,
CAR,ATL,ATL,71,3,3,4,02,23,30,0,run,10,0,,,0,,,,1st_down
CAR,ATL,ATL,61,1,10,4,02,00,30,0,run,9,0,,,0,,,,
CAR,ATL,ATL,52,2,1,4,01,24,30,0,run,9,0,,,0,,,,1st_down
CAR,ATL,ATL,43,1,10,4,00,43,30,0,run,2,0,,,0,,,,
CAR,ATL,ATL,41,2,8,4,00,37,30,0,run,9,0,,,0,,,,turnover_fumble
CAR,ATL,CAR,71,1,10,4,00,30,30,0,qb_kneel,-1,0,,,0,,,,
MIN,CIN,MIN,64,1,10,1,14,55,0,0,run,10,0,,Defensive Holding,5,away,,,1st_down
MIN,CIN,MIN,49,1,10,1,14,41,0,0,pass,1,0,,Low Block,15,away,,,1st_down
MIN,CIN,MIN,33,1,10,1,14,25,0,0,pass,16,0,,,0,,,,1st_down
MIN,CIN,MIN,17,1,10,1,13,43,0,0,pass,0,0,,,0,,,,
MIN,CIN,MIN,17,2,10,1,13,36,0,0,run,5,0,,,0,,,,
MIN,CIN,MIN,12,3,5,1,13,01,6,0,pass,12,7,td_xp_good,,0,,xp,good,td
MIN,CIN,CIN,71,1,10,1,12,53,7,0,run,-1,0,,,0,,,,
MIN,CIN,CIN,72,2,11,1,12,17,7,0,pass,1,0,,,0,,,,
MIN,CIN,CIN,71,3,10,1,11,32,7,0,pass,0,0,,,0,,,,
MIN,CIN,CIN,71,4,10,1,11,28,7,0,punt,0,0,,,0,,,,punt
MIN,CIN,MIN,74,1,10,1,11,16,7,0,run,3,0,,,0,,,,
MIN,CIN,MIN,71,2,7,1,10,39,7,0,run,3,0,,,0,,,,
MIN,CIN,MIN,68,3,4,1,10,02,7,0,no_play,0,0,,False Start,5,home,,,penalty
